LOC130453517	XP_056650550.1
PTPRM	XP_056676765.1
PTPRM	XP_056676764.1
PTPRM	XP_007487766.1
LRRC30	XP_007487760.1
LRRC30	XP_016287172.1
LRRC30	XP_007487761.1
LRRC30	XP_016287171.1
LRRC30	XP_056679658.1
LRRC30	XP_056679659.1
LAMA1	XP_007487757.2
LAMA1	XP_007487759.2
LAMA1	XP_007487758.2
LAMA1	XP_016287170.2
ARHGAP28	XP_007487752.1
ARHGAP28	XP_007487754.1
ARHGAP28	XP_007487755.1
ARHGAP28	XP_056679661.1
ARHGAP28	XP_056679663.1
ARHGAP28	XP_007487756.1
L3MBTL4	XP_007487751.1
L3MBTL4	XP_056679664.1
L3MBTL4	XP_056679665.1
LOC100012733	XP_056679666.1
TMEM200C	XP_001364637.1
LOC103098366	XP_007487750.2
LOC103098366	XP_007487749.2
LOC103098366	XP_056679668.1
EPB41L3	XP_056679669.1
EPB41L3	XP_056679678.1
EPB41L3	XP_056679672.1
EPB41L3	XP_056679691.1
EPB41L3	XP_056679688.1
EPB41L3	XP_056679698.1
EPB41L3	XP_056679689.1
EPB41L3	XP_056679680.1
EPB41L3	XP_056679679.1
EPB41L3	XP_056679683.1
EPB41L3	XP_056679690.1
EPB41L3	XP_056679687.1
EPB41L3	XP_056679697.1
EPB41L3	XP_056679699.1
EPB41L3	XP_056679700.1
EPB41L3	XP_056679677.1
EPB41L3	XP_056679704.1
EPB41L3	XP_056679684.1
EPB41L3	XP_056679670.1
EPB41L3	XP_056679671.1
EPB41L3	XP_056679673.1
EPB41L3	XP_056679674.1
EPB41L3	XP_056679711.1
EPB41L3	XP_056679675.1
EPB41L3	XP_007487745.2
EPB41L3	XP_007487743.2
EPB41L3	XP_056679696.1
EPB41L3	XP_056679682.1
EPB41L3	XP_056679681.1
EPB41L3	XP_056679685.1
EPB41L3	XP_056679706.1
EPB41L3	XP_056679692.1
EPB41L3	XP_007487744.2
EPB41L3	XP_056679707.1
EPB41L3	XP_056679694.1
EPB41L3	XP_007487746.2
EPB41L3	XP_056679693.1
EPB41L3	XP_056679702.1
EPB41L3	XP_056679703.1
EPB41L3	XP_056679713.1
EPB41L3	XP_056679701.1
EPB41L3	XP_056679712.1
EPB41L3	XP_007487747.2
EPB41L3	XP_056679708.1
EPB41L3	XP_056679709.1
EPB41L3	XP_056679710.1
EPB41L3	XP_007487748.2
ZBTB14	XP_056679716.1
ZBTB14	XP_007487733.1
ZBTB14	XP_056679715.1
AKAIN1	XP_056679720.1
AKAIN1	XP_056679719.1
AKAIN1	XP_007487728.1
AKAIN1	XP_056679717.1
AKAIN1	XP_007487731.1
AKAIN1	XP_007487730.1
AKAIN1	XP_007487727.1
LOC100012490	XP_056679721.1
LOC100012443	XP_056679722.1
DLGAP1	XP_001364269.1
DLGAP1	XP_007487720.1
DLGAP1	XP_056676766.1
DLGAP1	XP_056676768.1
DLGAP1	XP_007487722.1
DLGAP1	XP_007487723.1
DLGAP1	XP_007487726.1
DLGAP1	XP_007487725.1
DLGAP1	XP_056676767.1
TGIF1	XP_056679723.1
TGIF1	XP_016287166.1
TGIF1	XP_016287165.1
MYL12B	XP_007487719.1
MYL12B	XP_001364033.1
LOC100012236	XP_001363866.1
LOC100012236	XP_003340687.1
MYOM1	XP_056679725.1
MYOM1	XP_056679726.1
LPIN2	XP_056679728.1
LPIN2	XP_056679729.1
LPIN2	XP_056679731.1
LPIN2	XP_056679730.1
EMILIN2	XP_056679732.1
SMCHD1	XP_056679735.1
SMCHD1	XP_056679733.1
SMCHD1	XP_007487717.2
NDC80	XP_001363534.1
NDC80	XP_007487714.1
NDC80	XP_007487715.1
NDC80	XP_007487716.1
METTL4	XP_056679737.1
METTL4	XP_007487713.1
METTL4	XP_056679742.1
METTL4	XP_056679740.1
METTL4	XP_056679743.1
METTL4	XP_056679744.1
METTL4	XP_056679739.1
METTL4	XP_056679741.1
METTL4	XP_056679736.1
ADCYAP1	XP_056679746.1
ADCYAP1	XP_056679747.1
ADCYAP1	XP_056679748.1
ADCYAP1	XP_001368243.2
ADCYAP1	XP_007487704.2
ADCYAP1	XP_056679749.1
YES1	XP_056679750.1
YES1	XP_007487703.1
YES1	XP_056679752.1
ENOSF1	XP_007487702.1
ENOSF1	XP_001363381.1
TYMS	XP_001368094.1
CLUL1	XP_001368060.3
COLEC12	XP_007487701.1
THOC1	XP_056679753.1
THOC1	XP_056679754.1
THOC1	XP_056679755.1
THOC1	XP_007487700.1
USP14	XP_001367917.1
USP14	XP_007487699.1
ROCK1	XP_056679757.1
ROCK1	XP_056679758.1
GREB1L	XP_056679759.1
GREB1L	XP_016287151.1
GREB1L	XP_016287152.1
GREB1L	XP_056679761.1
GREB1L	XP_007487697.1
GREB1L	XP_016287153.1
GREB1L	XP_007487698.1
ESCO1	XP_007487695.2
ESCO1	XP_016287149.2
ESCO1	XP_001367455.4
SNRPD1	XP_001363297.1
ABHD3	XP_001367119.3
MIB1	XP_001363212.1
RBBP8	XP_056679765.1
RBBP8	XP_007487686.2
RBBP8	XP_056679768.1
RBBP8	XP_056679766.1
RBBP8	XP_056679764.1
RBBP8	XP_056679770.1
RBBP8	XP_056679771.1
RBBP8	XP_056679767.1
RBBP8	XP_056679772.1
CABLES1	XP_007487684.2
TMEM241	XP_007487679.2
TMEM241	XP_007487683.1
LOC103093126	XP_016287148.1
RIOK3	XP_001362871.1
RMC1	XP_056679777.1
RMC1	XP_056679774.1
RMC1	XP_056679775.1
RMC1	XP_056679776.1
NPC1	XP_007487676.1
NPC1	XP_016287146.1
ANKRD29	XP_056679778.1
ANKRD29	XP_056679780.1
LAMA3	XP_007487669.1
LAMA3	XP_007487671.1
LOC103106631	XP_007487668.2
TTC39C	XP_001362784.1
TTC39C	XP_007487667.1
TTC39C	XP_056679782.1
CABYR	XP_016287143.1
CABYR	XP_007487665.1
CABYR	XP_007487662.1
CABYR	XP_001362611.2
CABYR	XP_007487663.1
OSBPL1A	XP_007487659.1
OSBPL1A	XP_056679783.1
OSBPL1A	XP_001362440.2
OSBPL1A	XP_016287144.1
OSBPL1A	XP_056679786.1
OSBPL1A	XP_007487660.1
OSBPL1A	XP_016287145.1
OSBPL1A	XP_056679787.1
OSBPL1A	XP_007487661.1
OSBPL1A	XP_056679788.1
OSBPL1A	XP_056679785.1
IMPACT	XP_007487654.1
IMPACT	XP_056679789.1
HRH4	XP_001365102.2
ZNF521	XP_056679790.1
ZNF521	XP_056679803.1
ZNF521	XP_016287138.1
ZNF521	XP_056679807.1
ZNF521	XP_056679806.1
ZNF521	XP_056679804.1
ZNF521	XP_056679796.1
ZNF521	XP_056679795.1
ZNF521	XP_007487648.1
ZNF521	XP_007487650.1
ZNF521	XP_056679797.1
ZNF521	XP_056679798.1
ZNF521	XP_056679800.1
ZNF521	XP_016287134.1
ZNF521	XP_016287135.1
ZNF521	XP_056679799.1
ZNF521	XP_056679793.1
ZNF521	XP_056679791.1
ZNF521	XP_056679792.1
ZNF521	XP_056679802.1
ZNF521	XP_056679801.1
ZNF521	XP_016287140.1
ZNF521	XP_016287139.1
ZNF521	XP_056679805.1
SS18	XP_056679808.1
SS18	XP_007487647.1
SS18	XP_007487645.1
SS18	XP_001362192.1
SS18	XP_056679810.1
SS18	XP_007487646.1
SS18	XP_056679811.1
PSMA8	XP_007487644.1
TAF4B	XP_007487642.1
TAF4B	XP_007487643.1
KCTD1	XP_007487640.1
KCTD1	XP_007487641.1
KCTD1	XP_016287132.1
KCTD1	XP_056679812.1
AQP4	XP_056679813.1
AQP4	XP_056679814.1
AQP4	XP_056679815.1
CHST9	XP_007487637.2
LOC100010376	XP_056676856.1
CDH2	XP_007487636.1
LOC100031189	XP_007487270.2
LOC100031189	XP_001380510.2
LOC100031189	XP_056679817.1
LOC100031189	XP_007487271.2
LOC100031170	XP_007487272.1
LOC100031170	XP_007487273.1
DSC1	XP_001380481.1
DSC1	XP_007487274.1
DSG1	XP_007487269.2
DSG4	XP_003340670.3
DSG3	XP_056679818.1
DSG2	XP_056679819.1
TTR	NP_001028140.1
B4GALT6	XP_001369361.1
B4GALT6	XP_007487263.1
B4GALT6	XP_056679822.1
B4GALT6	XP_007487264.1
B4GALT6	XP_056679821.1
B4GALT6	XP_056679820.1
B4GALT6	XP_007487266.1
B4GALT6	XP_007487265.1
B4GALT6	XP_007487262.1
TRAPPC8	XP_056679824.1
TRAPPC8	XP_056679823.1
TRAPPC8	XP_056679825.1
RNF125	XP_001369298.2
RNF138	XP_016287034.1
RNF138	XP_016287035.1
RNF138	XP_056679829.1
RNF138	XP_056679831.1
RNF138	XP_056679835.1
RNF138	XP_056679830.1
RNF138	XP_056679832.1
RNF138	XP_056679826.1
RNF138	XP_056679833.1
RNF138	XP_056679828.1
RNF138	XP_056679827.1
RNF138	XP_056679834.1
MEP1B	XP_056677046.1
LOC100031050	XP_016288096.2
GAREM1	XP_007487253.2
GAREM1	XP_001369275.3
KLHL14	XP_056679836.1
CCDC178	XP_056677047.1
ASXL3	XP_007487248.2
ASXL3	XP_007487249.2
ASXL3	XP_056679838.1
ASXL3	XP_007487251.2
ASXL3	XP_056679839.1
ASXL3	XP_056679840.1
ASXL3	XP_016287029.2
ASXL3	XP_056679837.1
ASXL3	XP_056679841.1
ASXL3	XP_056679842.1
NOL4	XP_056679843.1
NOL4	XP_001380302.2
NOL4	XP_016287028.1
NOL4	XP_016287027.1
NOL4	XP_003340668.1
DTNA	XP_056679845.1
DTNA	XP_056679844.1
DTNA	XP_056679847.1
DTNA	XP_007487226.1
DTNA	XP_056679849.1
DTNA	XP_056679846.1
DTNA	XP_007487231.1
DTNA	XP_056679848.1
DTNA	XP_056679850.1
DTNA	XP_016287022.1
DTNA	XP_056679851.1
DTNA	XP_016287023.1
DTNA	XP_007487235.1
DTNA	XP_016287024.1
DTNA	XP_007487236.1
DTNA	XP_056679852.1
DTNA	XP_016287025.1
DTNA	XP_016287026.1
DTNA	XP_056679853.1
DTNA	XP_056679854.1
DTNA	XP_056679855.1
DTNA	XP_007487240.1
DTNA	XP_056679857.1
DTNA	XP_056679856.1
MAPRE2	XP_007487215.1
MAPRE2	XP_056679858.1
MAPRE2	XP_001368954.1
LOC100618354	XP_056677049.1
SPIDR	XP_016287016.2
SPIDR	XP_056679864.1
LOC103096762	XP_016287017.1
CEBPD	XP_007487214.1
PRKDC	XP_056679862.1
PRKDC	XP_056679861.1
PRKDC	XP_056679860.1
PRKDC	XP_056679863.1
MCM4	XP_007487212.2
MCM4	XP_007487211.2
MCM4	XP_007487210.2
UBE2V2	XP_007487209.1
UBE2V2	XP_007487207.1
UBE2V2	XP_007487206.1
UBE2V2	XP_007487208.1
CLXN	XP_056679867.1
CLXN	XP_056679869.1
CLXN	XP_056679868.1
CLXN	XP_056679866.1
CLXN	XP_056679871.1
CLXN	XP_056679870.1
SNAI2	XP_001368892.1
PPDPFL	XP_007487205.2
LOC130458401	XP_056679872.1
SNTG1	XP_056679874.1
SNTG1	XP_056679875.1
SNTG1	XP_056679873.1
SNTG1	XP_056679876.1
SNTG1	XP_007487203.1
LOC130458402	XP_056679877.1
LOC107651759	XP_056677050.1
LOC100030453	XP_056677051.1
PXDNL	XP_007487202.2
PXDNL	XP_056679878.1
PCMTD1	XP_001368830.1
PCMTD1	XP_007487200.1
PCMTD1	XP_056679880.1
PCMTD1	XP_007487201.1
ST18	XP_007487192.1
ST18	XP_007487191.1
ST18	XP_056679883.1
ST18	XP_007487196.1
ST18	XP_056679884.1
ST18	XP_056679881.1
ST18	XP_007487199.1
ST18	XP_007487195.1
ST18	XP_056679885.1
ST18	XP_007487198.1
ST18	XP_007487193.1
ALKAL1	XP_056679886.1
RB1CC1	XP_056679891.1
RB1CC1	XP_056679887.1
RB1CC1	XP_056679889.1
RB1CC1	XP_056679888.1
RB1CC1	XP_056679890.1
NPBWR1	XP_056679892.1
LOC100030304	XP_056679893.1
OPRK1	XP_001368764.1
ATP6V1H	XP_056679896.1
ATP6V1H	XP_016287011.2
ATP6V1H	XP_007487188.1
ATP6V1H	XP_056679895.1
RGS20	XP_056679898.1
RGS20	XP_007487187.1
TCEA1	XP_003340666.1
TCEA1	XP_016287008.1
LYPLA1	XP_001368658.1
LYPLA1	XP_056679899.1
MRPL15	XP_001379755.2
LOC100030119	XP_001379706.1
LOC100022757	XP_001368625.2
RP1	XP_007487288.3
LOC103101633	XP_007487181.2
LOC103101633	XP_007487182.2
XKR4	XP_001368594.3
TMEM68	XP_007487175.1
TMEM68	XP_007487172.1
TMEM68	XP_007487178.1
TMEM68	XP_007487173.1
TMEM68	XP_056679902.1
TMEM68	XP_007487176.1
TMEM68	XP_007487179.1
TMEM68	XP_001379668.2
TGS1	XP_007487180.1
LYN	XP_056679906.1
LYN	XP_056679905.1
LYN	XP_007487171.1
LYN	XP_056679903.1
LYN	XP_056679909.1
LYN	XP_056679908.1
LYN	XP_056679910.1
LYN	XP_056679907.1
LYN	XP_056679904.1
RPS20	XP_001379639.1
MOS	XP_007487170.1
PLAG1	XP_056679912.1
PLAG1	XP_056679914.1
PLAG1	XP_056679911.1
PLAG1	XP_056679915.1
PLAG1	XP_056679916.1
PLAG1	XP_056679913.1
CHCHD7	XP_001368561.1
SDR16C5	XP_007487165.1
SDR16C5	XP_007487164.1
SDR16C5	XP_007487163.1
LOC100029952	XP_001379575.1
PENK	XP_001368524.1
PENK	XP_056679917.1
BPNT2	XP_001368495.1
LOC103095644	XP_007487160.1
LOC103095644	XP_007487157.1
LOC103095644	XP_007487162.1
LOC103095644	XP_007487161.1
LOC103095644	XP_007487158.1
LOC103095644	XP_056679919.1
LOC103095644	XP_056679918.1
LOC103095644	XP_056679920.1
LOC103095644	XP_056679921.1
LOC103095644	XP_007487159.1
FAM110B	XP_007487153.1
FAM110B	XP_007487155.1
FAM110B	XP_007487156.1
FAM110B	XP_056679922.1
FAM110B	XP_007487154.1
UBXN2B	XP_007487152.2
UBXN2B	XP_056679924.1
CYP7A1	XP_001368424.1
SDCBP	XP_007487151.2
SDCBP	XP_001379494.2
SDCBP	XP_056679928.1
SDCBP	XP_056679929.1
NSMAF	XP_056679925.1
NSMAF	XP_007487149.2
NSMAF	XP_007487150.2
NSMAF	XP_007487148.2
NSMAF	XP_056679926.1
TOX	XP_001368386.1
TOX	XP_056679930.1
CA8	XP_001368351.1
CA8	XP_007487147.1
LOC100022141	XP_016287004.1
RAB2A	XP_001379431.3
CHD7	XP_056679932.1
CHD7	XP_056679938.1
CHD7	XP_056679939.1
CHD7	XP_056679940.1
CHD7	XP_056679937.1
CHD7	XP_056679935.1
CHD7	XP_056679936.1
CHD7	XP_056679933.1
CLVS1	XP_001379389.1
ASPH	XP_056679944.1
ASPH	XP_056679941.1
ASPH	XP_056679946.1
ASPH	XP_056679942.1
ASPH	XP_056679947.1
ASPH	XP_056679945.1
ASPH	XP_056679950.1
ASPH	XP_056679949.1
ASPH	XP_056679948.1
ASPH	XP_056679951.1
ASPH	XP_007487136.1
ASPH	XP_007487135.1
ASPH	XP_056679953.1
ASPH	XP_016287001.2
NKAIN3	XP_007487125.2
GGH	XP_007487124.1
TTPA	XP_001379317.1
YTHDF3	XP_001368230.3
YTHDF3	XP_016286995.1
YTHDF3	XP_056679955.1
LOC130458416	XP_056679956.1
LOC130458418	XP_056679958.1
BHLHE22	XP_007487123.1
CYP7B1	XP_007487118.1
CYP7B1	XP_056679959.1
CYP7B1	XP_007487120.1
ARMC1	XP_001379195.1
MTFR1	XP_007487116.1
MTFR1	XP_007487115.1
MTFR1	XP_056679962.1
MTFR1	XP_056679961.1
PDE7A	XP_007487112.1
PDE7A	XP_001379154.1
PDE7A	XP_007487113.1
PDE7A	XP_007487111.1
PDE7A	XP_007487114.1
DNAJC5B	XP_007487107.1
DNAJC5B	XP_007487109.1
DNAJC5B	XP_007487108.1
DNAJC5B	XP_001379131.4
TRIM55	XP_007487100.1
TRIM55	XP_056679966.1
TRIM55	XP_007487104.1
TRIM55	XP_056679965.1
TRIM55	XP_007487102.1
CRH	XP_007487106.1
RRS1	XP_001379079.1
ADHFE1	XP_016286989.2
VXN	XP_056679968.1
VXN	XP_001379056.1
MYBL1	XP_007487093.2
MYBL1	XP_016286988.2
MYBL1	XP_016286986.2
MYBL1	XP_007487095.2
MYBL1	XP_007487092.2
VCPIP1	XP_001379004.2
VCPIP1	XP_007487096.1
SGK3	XP_007487089.1
SGK3	XP_056679973.1
SGK3	XP_007487088.1
SGK3	XP_056679972.1
SGK3	XP_056679975.1
SGK3	XP_016286984.1
SGK3	XP_056679979.1
SGK3	XP_056679977.1
SGK3	XP_007487090.1
SGK3	XP_007487091.1
SGK3	XP_056679974.1
SGK3	XP_016286983.1
SGK3	XP_056679978.1
MCMDC2	XP_001378952.3
TCF24	XP_001378934.3
PPP1R42	XP_056679984.1
PPP1R42	XP_007487078.1
PPP1R42	XP_056679985.1
PPP1R42	XP_007487085.1
PPP1R42	XP_007487082.1
PPP1R42	XP_007487076.1
PPP1R42	XP_007487079.1
PPP1R42	XP_007487080.1
PPP1R42	XP_056679982.1
PPP1R42	XP_056679983.1
PPP1R42	XP_056679981.1
COPS5	XP_001368118.1
CSPP1	XP_016286972.1
CSPP1	XP_056679989.1
CSPP1	XP_056680004.1
CSPP1	XP_056680005.1
CSPP1	XP_056679996.1
CSPP1	XP_016286982.1
CSPP1	XP_056680001.1
CSPP1	XP_056680011.1
CSPP1	XP_056680007.1
CSPP1	XP_056679995.1
CSPP1	XP_056679998.1
CSPP1	XP_056680000.1
CSPP1	XP_056679990.1
CSPP1	XP_056680017.1
CSPP1	XP_056679993.1
CSPP1	XP_056680006.1
CSPP1	XP_056679994.1
CSPP1	XP_056679991.1
CSPP1	XP_056679997.1
CSPP1	XP_056679999.1
CSPP1	XP_056680016.1
CSPP1	XP_056680002.1
CSPP1	XP_016286980.1
CSPP1	XP_056680015.1
CSPP1	XP_056680012.1
CSPP1	XP_056680013.1
CSPP1	XP_056680009.1
CSPP1	XP_056680008.1
CSPP1	XP_056680010.1
ARFGEF1	XP_056679987.1
ARFGEF1	XP_001368081.1
ARFGEF1	XP_056679988.1
ARFGEF1	XP_007487075.1
CPA6	XP_007487072.2
PREX2	XP_007487071.1
C3H8orf34	XP_007487285.2
C3H8orf34	XP_056680019.1
C3H8orf34	XP_056680020.1
SULF1	XP_007487069.2
SULF1	XP_007487063.2
SULF1	XP_007487070.2
SULF1	XP_007487064.2
SULF1	XP_007487066.2
SULF1	XP_056680024.1
SULF1	XP_007487067.2
SULF1	XP_056680023.1
SULF1	XP_007487065.2
SULF1	XP_056680022.1
SLCO5A1	XP_016286960.1
SLCO5A1	XP_056680025.1
PRDM14	XP_001378705.2
LOC100618703	XP_016286959.2
NCOA2	XP_056680048.1
NCOA2	XP_056680070.1
NCOA2	XP_056680045.1
NCOA2	XP_056680063.1
NCOA2	XP_056680036.1
NCOA2	XP_056680052.1
NCOA2	XP_056680031.1
NCOA2	XP_056680033.1
NCOA2	XP_007487051.2
NCOA2	XP_056680061.1
NCOA2	XP_056680056.1
NCOA2	XP_007487058.2
NCOA2	XP_056680042.1
NCOA2	XP_056680058.1
NCOA2	XP_056680050.1
NCOA2	XP_056680039.1
NCOA2	XP_007487053.2
NCOA2	XP_056680027.1
NCOA2	XP_056680068.1
NCOA2	XP_056680041.1
NCOA2	XP_056680028.1
NCOA2	XP_056680043.1
NCOA2	XP_056680065.1
NCOA2	XP_056680046.1
NCOA2	XP_056680029.1
NCOA2	XP_056680060.1
NCOA2	XP_056680053.1
NCOA2	XP_007487054.2
NCOA2	XP_056680032.1
NCOA2	XP_056680040.1
NCOA2	XP_056680034.1
NCOA2	XP_056680030.1
NCOA2	XP_056680037.1
NCOA2	XP_056680069.1
NCOA2	XP_056680057.1
NCOA2	XP_056680067.1
NCOA2	XP_056680055.1
NCOA2	XP_056680054.1
NCOA2	XP_056680064.1
NCOA2	XP_056680059.1
NCOA2	XP_056680047.1
NCOA2	XP_007487055.2
NCOA2	XP_007487056.2
NCOA2	XP_056680038.1
NCOA2	XP_056680071.1
NCOA2	XP_056680066.1
NCOA2	XP_056680049.1
LOC100618609	XP_056677053.1
LOC103100925	XP_056677054.1
TRAM1	XP_001368009.1
LACTB2	XP_001378517.1
XKR9	XP_016286955.1
XKR9	XP_007487050.1
EYA1	XP_056680081.1
EYA1	XP_056680080.1
EYA1	XP_056680077.1
EYA1	XP_056680079.1
EYA1	XP_056680074.1
EYA1	XP_056680075.1
EYA1	XP_056680078.1
EYA1	XP_056680073.1
EYA1	XP_007487042.1
EYA1	XP_007487049.1
MSC	XP_001367978.1
TRPA1	XP_007487041.2
KCNB2	XP_007487040.1
KCNB2	XP_007487039.1
KCNB2	XP_007487038.1
TERF1	XP_007487034.1
TERF1	XP_007487035.1
SBSPON	XP_001378390.1
SBSPON	XP_056680084.1
C3H8orf89	XP_016286952.1
C3H8orf89	XP_007487032.2
C3H8orf89	XP_007487033.2
RPL7	XP_001378363.3
RDH10	XP_001367902.1
STAU2	XP_007487022.1
STAU2	XP_007487024.1
STAU2	XP_007487023.1
STAU2	XP_001367821.2
STAU2	XP_016286951.1
STAU2	XP_007487031.1
STAU2	XP_056680087.1
STAU2	XP_007487029.1
STAU2	XP_007487026.1
STAU2	XP_007487025.1
STAU2	XP_007487027.1
UBE2W	XP_007487017.1
UBE2W	XP_007487016.1
UBE2W	XP_056680089.1
UBE2W	XP_056680088.1
ELOC	XP_007487011.1
ELOC	XP_007487012.1
ELOC	XP_007487010.1
ELOC	XP_056680091.1
TMEM70	XP_007487013.2
LY96	XP_007487014.1
LOC100020459	XP_056680092.1
LOC130458424	XP_056680094.1
JPH1	XP_007487004.2
JPH1	XP_007487006.2
JPH1	XP_007487005.2
JPH1	XP_007487007.2
JPH1	XP_007487008.2
GDAP1	XP_001367700.1
PI15	XP_001367567.2
PI15	XP_007487002.1
CRISPLD1	XP_001367525.2
CRISPLD1	XP_056680096.1
HNF4G	XP_007487000.1
HNF4G	XP_007486999.1
LOC100027707	XP_056680097.1
ZFHX4	XP_056680100.1
ZFHX4	XP_056680101.1
ZFHX4	XP_056680098.1
ZFHX4	XP_007486993.2
PEX2	XP_056680103.1
PEX2	XP_056680102.1
PEX2	XP_016286949.2
PEX2	XP_007486992.2
LOC130458427	XP_056680105.1
LOC100027413	XP_056677056.1
PKIA	XP_007486990.1
PKIA	XP_007486989.3
PKIA	XP_007486991.1
PKIA	XP_001367435.1
ZC2HC1A	XP_056680108.1
ZC2HC1A	XP_056680109.1
ZC2HC1A	XP_056680111.1
ZC2HC1A	XP_056680110.1
ZC2HC1A	XP_007486987.2
ZC2HC1A	XP_056680106.1
IL7	XP_007486982.1
STMN2	XP_056680112.1
HEY1	XP_001367383.1
LOC497044	XP_001377493.2
TPD52	XP_001377467.1
TPD52	XP_056680114.1
TPD52	XP_056680116.1
TPD52	XP_007486973.2
TPD52	XP_007486974.2
TPD52	XP_007486975.2
TPD52	XP_001377458.1
TPD52	XP_007486977.1
TPD52	XP_007486978.1
LOC100019701	XP_056680117.1
ZBTB10	XP_003340650.2
ZNF704	XP_001377348.4
ZNF704	XP_007486972.2
PAG1	XP_016286943.2
PAG1	XP_016286944.2
PAG1	XP_007486969.2
PAG1	XP_056680121.1
PAG1	XP_007486970.2
PAG1	XP_056680118.1
PAG1	XP_056680120.1
FABP5	XP_001377326.2
LOC107651734	XP_056676860.1
LOC100019538	XP_007486967.1
LOC100019499	XP_001367150.1
LOC100019460	XP_001367100.2
LOC100026824	XP_007486965.2
LOC100026824	XP_007486966.1
LOC100026824	XP_056680123.1
LOC100020086	XP_056680124.1
LOC100026804	XP_007486963.2
IMPA1	XP_007486964.1
IMPA1	XP_016286942.1
SLC10A5	XP_001377182.3
ZFAND1	XP_007486962.1
CHMP4C	XP_001367000.2
SNX16	XP_001377152.2
SNX16	XP_007486960.2
LOC100018978	XP_056676861.1
RALYL	XP_056680142.1
RALYL	XP_056680130.1
RALYL	XP_056680132.1
RALYL	XP_056680135.1
RALYL	XP_056680146.1
RALYL	XP_056680140.1
RALYL	XP_056680141.1
RALYL	XP_056680127.1
RALYL	XP_056680131.1
RALYL	XP_056680133.1
RALYL	XP_056680143.1
RALYL	XP_056680129.1
RALYL	XP_056680134.1
RALYL	XP_056680144.1
RALYL	XP_056680136.1
RALYL	XP_056680138.1
RALYL	XP_056680145.1
RALYL	XP_056680137.1
RALYL	XP_056680151.1
RALYL	XP_056680149.1
RALYL	XP_056680147.1
RALYL	XP_056680148.1
RALYL	XP_056680152.1
SLC7A13	XP_007486950.2
LRRCC1	XP_056680155.1
LRRCC1	XP_056680156.1
LRRCC1	XP_056680153.1
LRRCC1	XP_056680154.1
E2F5	XP_016286933.1
E2F5	XP_056680160.1
E2F5	XP_056680161.1
RBIS	XP_007486945.1
RBIS	XP_003340661.1
LOC100018677	XP_007486947.1
LOC100018677	XP_007486948.1
LOC100018677	XP_016286931.2
LOC100018677	XP_001366749.4
LOC100018677	XP_056680159.1
LOC100018677	XP_056680158.1
CA1	NP_001028142.1
CA3	XP_001366645.1
LOC100025850	XP_001376657.2
LOC130458456	XP_056680196.1
LOC130458444	XP_056680181.1
LOC100019194	XP_056680182.1
LOC130458434	XP_056680168.1
LOC130458440	XP_056680175.1
LOC130458435	XP_056680169.1
LOC130458441	XP_056680176.1
LOC130458433	XP_056680167.1
LOC130458449	XP_056680187.1
LOC100025735	XP_056677059.1
LOC130458450	XP_056680189.1
LOC130458451	XP_056680190.1
LOC130458453	XP_056680192.1
LOC130458104	XP_056677060.1
LOC130458105	XP_056677061.1
LOC130458106	XP_056677062.1
LOC130458107	XP_056677063.1
LOC130458436	XP_056680170.1
LOC130458452	XP_056680191.1
LOC130458108	XP_056677064.1
LOC130458431	XP_056680165.1
LOC130458439	XP_056680174.1
LOC130458437	XP_056680171.1
LOC130458432	XP_056680166.1
LOC130458438	XP_056680173.1
LOC130458455	XP_056680194.1
LOC130458447	XP_056680185.1
LOC130458448	XP_056680186.1
LOC130458443	XP_056680178.1
LOC100025713	XP_056680179.1
LOC130458445	XP_056680183.1
LOC130458109	XP_056677066.1
LOC100025780	XP_056677067.1
LOC130458442	XP_056680177.1
LOC130458446	XP_056680184.1
LOC100025760	XP_056677068.1
LOC130458110	XP_056677069.1
LOC130458111	XP_056677070.1
LOC130458112	XP_056677071.1
LOC130458113	XP_056677072.1
LOC130458454	XP_056680193.1
LOC130458114	XP_056677073.1
LOC100025620	XP_056680164.1
LOC100025620	XP_007486943.3
LOC100025566	XP_056677074.1
LOC103106271	XP_007486942.2
LOC100028998	XP_056676862.1
LOC100025472	XP_056680197.1
LOC100025447	XP_056680198.1
LOC100025420	XP_056677075.1
LOC130457995	XP_056676863.1
LOC130457996	XP_056676864.1
LOC130457997	XP_056676866.1
LOC130457998	XP_056676867.1
LOC130457999	XP_056676868.1
LOC130458000	XP_056676869.1
LOC130458001	XP_056676870.1
LOC130458002	XP_056676871.1
LOC100017687	XP_056676872.1
LOC130458003	XP_056676873.1
LOC130458004	XP_056676874.1
LOC130458005	XP_056676875.1
LOC100017768	XP_056676876.1
LOC130458006	XP_056676877.1
LOC130458007	XP_056676878.1
LOC100017550	XP_056676879.1
LOC130458008	XP_056676880.1
LOC130458009	XP_056676881.1
LOC130458010	XP_056676882.1
LOC130458011	XP_056676883.1
LOC130458012	XP_056676884.1
LOC130458013	XP_056676885.1
LOC130458458	XP_056680201.1
LOC100017395	XP_056680202.1
LOC100025159	XP_001376191.2
LOC103103126	XP_007486940.1
LOC100017285	XP_056680199.1
LOC100017160	XP_001365903.1
LOC100025102	XP_007486937.2
LOC100025102	XP_001376155.4
LOC100025080	XP_016286929.1
LOC100025066	XP_056680205.1
LOC100025066	XP_056680204.1
SERPINB2	XP_056680206.1
SERPINB2	XP_001365843.1
