LOC118853631	XP_036619699.1
KIAA1549	XP_036616225.1
TMEM213	XP_036616121.1
ATP6V0A4	XP_036616122.1
ATP6V0A4	XP_036616123.1
ATP6V0A4	XP_036616124.1
SVOPL	XP_036616514.1
TRIM24	XP_036615360.1
TRIM24	XP_036615359.1
TRIM24	XP_036615358.1
AKR1D1	XP_036617652.1
CREB3L2	XP_036616257.1
DGKI	XP_036617259.1
PTN	XP_036615761.1
PTN	XP_036615762.1
CHRM2	XP_036617559.1
LOC118850774	XP_036616309.1
LOC118851034	XP_036616515.1
LOC118849910	XP_036614897.1
LOC118851990	XP_036617501.1
MTPN	XP_036615870.1
FAM180A	XP_036614399.1
SLC13A4	XP_036616770.1
STMP1	XP_036616741.1
LOC118851409	XP_036616742.1
NUP205	XP_036616274.1
NUP205	XP_036616275.1
CNOT4	XP_036615097.1
CNOT4	XP_036615096.1
LOC118850025	XP_036615102.1
LOC118850023	XP_036615099.1
LOC118850023	XP_036615098.1
LOC118850023	XP_036615100.1
LOC118850023	XP_036615101.1
STRA8	XP_036614567.1
WDR91	XP_036616324.1
WDR91	XP_036616325.1
CYREN	XP_036616892.1
CYREN	XP_036616893.1
CYREN	XP_036616894.1
CYREN	XP_036616895.1
AGBL3	XP_036616516.1
CALD1	XP_036617637.1
CALD1	XP_036617639.1
CALD1	XP_036617638.1
BPGM	XP_036617183.1
LOC118851671	XP_036617079.1
LOC118851672	XP_036617080.1
SLC35B4	XP_036617338.1
LRGUK	XP_036617307.1
EXOC4	XP_036615876.1
CHCHD3	XP_036617389.1
LOC118851038	XP_036616517.1
LOC118851039	XP_036616518.1
PLXNA4	XP_036616363.1
PLXNA4	XP_036616364.1
PODXL	XP_036615667.1
MKLN1	XP_036615503.1
MKLN1	XP_036615502.1
MKLN1	XP_036615504.1
LOC118851043	XP_036616519.1
TSGA13	XP_036616521.1
COPG2	XP_036617913.1
COPG2	XP_036617915.1
COPG2	XP_036617914.1
MEST	XP_036617921.1
MEST	XP_036617918.1
MEST	XP_036617920.1
MEST	XP_036617916.1
MEST	XP_036617919.1
CEP41	XP_036617659.1
LOC118851538	XP_036616915.1
LOC118850755	XP_036616283.1
LOC118850755	XP_036616282.1
LOC118851411	XP_036616743.1
LOC118850152	XP_036615255.1
LOC118850152	XP_036615254.1
SSMEM1	XP_036615256.1
TMEM209	XP_036615257.1
LOC118850156	XP_036615258.1
LOC118850156	XP_036615259.1
LOC118850156	XP_036615263.1
LOC118850156	XP_036615262.1
LOC118850156	XP_036615261.1
KLHDC10	XP_036615266.1
KLHDC10	XP_036615265.1
KLHDC10	XP_036615264.1
ZC3HC1	XP_036617922.1
UBE2H	XP_036615198.1
NRF1	XP_036616166.1
NRF1	XP_036616165.1
STRIP2	XP_036617769.1
AHCYL2	XP_036615784.1
AHCYL2	XP_036615782.1
AHCYL2	XP_036615780.1
AHCYL2	XP_036615786.1
AHCYL2	XP_036615783.1
AHCYL2	XP_036615781.1
SMO	XP_036614608.1
TSPAN33	XP_036617002.1
TNPO3	XP_036614466.1
TNPO3	XP_036614467.1
IRF5	XP_036614469.1
IRF5	XP_036614472.1
IRF5	XP_036614468.1
IRF5	XP_036614471.1
IRF5	XP_036614470.1
LOC118852184	XP_036617753.1
ATP6V1FNB	XP_036614920.1
ATP6V1F	XP_036616246.1
FLNC	XP_036615717.1
CCDC136	XP_036616522.1
OPN1SW	XP_036617690.1
CALU	XP_036615336.1
CALU	XP_036615337.1
FAM71F1	XP_036617121.1
LOC118851889	XP_036617360.1
HILPDA	XP_036616921.1
HILPDA	XP_036616922.1
IMPDH1	XP_036617449.1
IMPDH1	XP_036617451.1
PRRT4	XP_036614666.1
RBM28	XP_036615630.1
LOC118849815	XP_036614720.1
SND1	XP_036615339.1
LRRC4	XP_036615340.1
PAX4	XP_036616523.1
FSCN3	XP_036617117.1
ARF5	XP_036616210.1
GCC1	XP_036614321.1
ZNF800	XP_036615476.1
ZNF800	XP_036615474.1
ZNF800	XP_036615475.1
GRM8	XP_036616093.1
GRM8	XP_036616094.1
POT1	XP_036618020.1
POT1	XP_036618021.1
GPR37	XP_036617269.1
LOC118849626	XP_036614445.1
TMEM229A	XP_036616866.1
SPAM1	XP_036614614.1
LOC118849696	XP_036614542.1
LOC118849840	XP_036614769.1
WASL	XP_036615507.1
WASL	XP_036615508.1
LMOD2	XP_036614615.1
ASB15	XP_036615756.1
ASB15	XP_036615755.1
ASB15	XP_036615757.1
NDUFA5	XP_036615758.1
IQUB	XP_036617103.1
LOC118852056	XP_036617586.1
SLC13A1	XP_036616838.1
CADPS2	XP_036615188.1
CADPS2	XP_036615190.1
CADPS2	XP_036615189.1
CADPS2	XP_036615191.1
CADPS2	XP_036615192.1
CADPS2	XP_036615193.1
RNF148	XP_036615197.1
RNF133	XP_036615196.1
FEZF1	XP_036614317.1
FEZF1	XP_036614318.1
AASS	XP_036616026.1
AASS	XP_036616029.1
AASS	XP_036616027.1
PTPRZ1	XP_036615469.1
PTPRZ1	XP_036615468.1
PTPRZ1	XP_036615472.1
PTPRZ1	XP_036615471.1
LOC118851758	XP_036617182.1
FAM3C	XP_036617078.1
FAM3C	XP_036617077.1
WNT16	XP_036617837.1
CPED1	XP_036614763.1
ING3	XP_036615376.1
ING3	XP_036615377.1
ING3	XP_036615378.1
LOC118850231	XP_036615379.1
TSPAN12	XP_036615381.1
LOC118851054	XP_036616525.1
LOC118852289	XP_036617893.1
LOC118851055	XP_036616526.1
LOC118851058	XP_036616527.1
LOC118852338	XP_036617951.1
LOC118852368	XP_036617987.1
ANKRD7	XP_036617840.1
LOC118851063	XP_036616528.1
LOC118849921	XP_036614917.1
LOC118851064	XP_036616529.1
LOC118849922	XP_036614918.1
LSM8	XP_036614540.1
CTTNBP2	XP_036616972.1
CFTR	XP_036617301.1
ASZ1	XP_036617997.1
WNT2	XP_036617124.1
ST7	XP_036615740.1
ST7	XP_036615739.1
ST7	XP_036615744.1
ST7	XP_036615743.1
ST7	XP_036615741.1
ST7	XP_036615742.1
LOC118850444	XP_036615745.1
CAPZA2	XP_036615334.1
MET	XP_036615164.1
LOC118850066	XP_036615161.1
CAV1	XP_036617942.1
CAV1	XP_036617940.1
CAV1	XP_036617941.1
CAV2	XP_036618007.1
TES	XP_036617475.1
TES	XP_036617476.1
TFEC	XP_036616531.1
LOC118851067	XP_036616532.1
LOC118851607	XP_036617008.1
MDFIC	XP_036617322.1
FOXP2	XP_036615159.1
PPP1R3A	XP_036616533.1
SMIM30	XP_036614538.1
SMIM30	XP_036614539.1
GPR85	XP_036614549.1
GPR85	XP_036614550.1
BMT2	XP_036617548.1
TMEM168	XP_036616357.1
TMEM168	XP_036616358.1
LSMEM1	XP_036614553.1
IFRD1	XP_036617470.1
ZNF277	XP_036618061.1
DOCK4	XP_036614325.1
DOCK4	XP_036614326.1
LOC118851075	XP_036616534.1
LRRN3	XP_036614511.1
LOC118851077	XP_036616535.1
IMMP2L	XP_036616536.1
LOC118850067	XP_036615162.1
LOC118850069	XP_036615163.1
LOC118852277	XP_036617880.1
LOC118849625	XP_036614444.1
DNAJB9	XP_036614678.1
DNAJB9	XP_036614677.1
DNAJB9	XP_036614675.1
DNAJB9	XP_036614674.1
THAP5	XP_036614672.1
THAP5	XP_036614673.1
SMUG1	XP_036614576.1
SMUG1	XP_036614575.1
PNPLA8	XP_036617895.1
NRCAM	XP_036615981.1
NRCAM	XP_036615968.1
NRCAM	XP_036615970.1
NRCAM	XP_036615974.1
NRCAM	XP_036615976.1
NRCAM	XP_036615969.1
NRCAM	XP_036615983.1
NRCAM	XP_036615975.1
NRCAM	XP_036615977.1
NRCAM	XP_036615978.1
NRCAM	XP_036615979.1
NRCAM	XP_036615985.1
NRCAM	XP_036615986.1
NRCAM	XP_036615971.1
NRCAM	XP_036615980.1
NRCAM	XP_036615989.1
NRCAM	XP_036615987.1
NRCAM	XP_036615988.1
NRCAM	XP_036615972.1
NRCAM	XP_036615990.1
NRCAM	XP_036615991.1
NRCAM	XP_036615992.1
NRCAM	XP_036615993.1
NRCAM	XP_036615982.1
LAMB4	XP_036616012.1
LOC118850593	XP_036616013.1
LAMB1	XP_036616020.1
DLD	XP_036616021.1
SLC26A3	XP_036616958.1
CBLL1	XP_036617427.1
CBLL1	XP_036617426.1
SLC26A4	XP_036616126.1
SLC26A4	XP_036616127.1
LOC118851085	XP_036616538.1
COG5	XP_036617705.1
GPR22	XP_036617708.1
LOC118852158	XP_036617709.1
HBP1	XP_036617707.1
PRKAR2B	XP_036614493.1
PIK3CG	XP_036614495.1
PIK3CG	XP_036614496.1
CCDC71L	XP_036614497.1
NAMPT	XP_036615486.1
SYPL1	XP_036615904.1
CDHR3	XP_036617927.1
ATXN7L1	XP_036616032.1
ATXN7L1	XP_036616035.1
ATXN7L1	XP_036616033.1
ATXN7L1	XP_036616034.1
EFCAB10	XP_036617133.1
RINT1	XP_036617131.1
RINT1	XP_036617132.1
PUS7	XP_036618047.1
PUS7	XP_036618049.1
PUS7	XP_036618048.1
SRPK2	XP_036614927.1
LOC118849933	XP_036614928.1
KMT2E	XP_036614926.1
LOC118851927	XP_036617410.1
LHFPL3	XP_036616539.1
LOC118851929	XP_036617411.1
LOC118851093	XP_036616540.1
ORC5	XP_036614475.1
RELN	XP_036618002.1
RELN	XP_036618003.1
SLC26A5	XP_036615877.1
PSMC2	XP_036617601.1
DNAJC2	XP_036617923.1
PMPCB	XP_036617924.1
NAPEPLD	XP_036617509.1
ARMC10	XP_036618018.1
LRRC17	XP_036614415.1
FBXL13	XP_036616541.1
FAM185A	XP_036617458.1
FAM185A	XP_036617457.1
FAM185A	XP_036617459.1
CCDC146	XP_036616359.1
FGL2	XP_036616360.1
LOC118852248	XP_036617839.1
LOC118852248	XP_036617838.1
PTPN12	XP_036616196.1
PTPN12	XP_036616195.1
RSBN1L	XP_036615612.1
TMEM60	XP_036614831.1
PHTF2	XP_036614832.1
PHTF2	XP_036614836.1
PHTF2	XP_036614835.1
PHTF2	XP_036614834.1
PHTF2	XP_036614833.1
LOC118851095	XP_036616542.1
LOC118851096	XP_036616544.1
LOC118851415	XP_036616753.1
LOC118851711	XP_036617118.1
LOC118851606	XP_036617007.1
LOC118851606	XP_036617006.1
GNAI1	XP_036616839.1
LOC118852023	XP_036617543.1
GNAT3	XP_036616905.1
CD36	XP_036617455.1
CD36	XP_036617453.1
CD36	XP_036617454.1
SEMA3C	XP_036616947.1
LOC118851562	XP_036616946.1
LOC118851098	XP_036616545.1
HGF	XP_036616240.1
HGF	XP_036616239.1
HGF	XP_036616238.1
HGF	XP_036616242.1
HGF	XP_036616241.1
CACNA2D1	XP_036615118.1
CACNA2D1	XP_036615117.1
CACNA2D1	XP_036615119.1
PCLO	XP_036616546.1
LOC118851101	XP_036616547.1
SEMA3E	XP_036616332.1
SEMA3A	XP_036617034.1
SEMA3D	XP_036614241.1
LOC118851419	XP_036616763.1
LOC118851102	XP_036616548.1
LOC118849490	XP_036614254.1
LOC118851564	XP_036616948.1
GRM3	XP_036618062.1
ELAPOR2	XP_036618068.1
DMTF1	XP_036615154.1
DMTF1	XP_036615151.1
DMTF1	XP_036615155.1
DMTF1	XP_036615152.1
DMTF1	XP_036615153.1
DMTF1	XP_036615156.1
TMEM243	XP_036615157.1
MEIG1	XP_036617406.1
DCLRE1C	XP_036617239.1
DCLRE1C	XP_036617240.1
SUV39H2	XP_036614464.1
HSPA14	XP_036615166.1
LOC118850075	XP_036615167.1
CDNF	XP_036615168.1
FAM107B	XP_036616217.1
FAM107B	XP_036616216.1
FAM107B	XP_036616218.1
FAM107B	XP_036616219.1
FAM107B	XP_036616220.1
FAM107B	XP_036616214.1
FRMD4A	XP_036617562.1
LOC118852040	XP_036617563.1
PRPF18	XP_036617845.1
PRPF18	XP_036617844.1
BEND7	XP_036617980.1
BEND7	XP_036617983.1
BEND7	XP_036617981.1
BEND7	XP_036617984.1
SEPHS1	XP_036617057.1
SEPHS1	XP_036617058.1
SEPHS1	XP_036617059.1
SEPHS1	XP_036617062.1
LOC118852420	XP_036618058.1
LOC118852419	XP_036618057.1
UCMA	XP_036614301.1
MCM10	XP_036617296.1
OPTN	XP_036616811.1
CCDC3	XP_036616319.1
CAMK1D	XP_036615604.1
CDC123	XP_036617999.1
LOC118850073	XP_036615165.1
NUDT5	XP_036618000.1
SEC61A2	XP_036617223.1
DHTKD1	XP_036617506.1
LOC118851997	XP_036617507.1
UPF2	XP_036615560.1
UPF2	XP_036615562.1
UPF2	XP_036615561.1
PROSER2	XP_036617237.1
PROSER2	XP_036617236.1
ECHDC3	XP_036616253.1
LOC118852127	XP_036617679.1
LOC118851107	XP_036616550.1
USP6NL	XP_036616271.1
USP6NL	XP_036616273.1
USP6NL	XP_036616272.1
CELF2	XP_036615791.1
CELF2	XP_036615800.1
CELF2	XP_036615801.1
CELF2	XP_036615799.1
CELF2	XP_036615798.1
CELF2	XP_036615796.1
CELF2	XP_036615795.1
CELF2	XP_036615797.1
CELF2	XP_036615792.1
LOC118851705	XP_036617114.1
LOC118849789	XP_036614651.1
LOC118851109	XP_036616551.1
LOC118850259	XP_036615418.1
LOC118852117	XP_036617672.1
GATA3	XP_036616979.1
GATA3	XP_036616978.1
TAF3	XP_036616843.1
ATP5F1C	XP_036616017.1
ATP5F1C	XP_036616016.1
ATP5F1C	XP_036616018.1
LOC118850077	XP_036615169.1
KIN	XP_036617764.1
ITIH2	XP_036614793.1
ITIH5	XP_036617169.1
ITIH5	XP_036617168.1
ITIH5	XP_036617170.1
LOC118851750	XP_036617171.1
SFMBT2	XP_036615460.1
PRKCQ	XP_036618004.1
PFKFB3	XP_036615246.1
PFKFB3	XP_036615244.1
PFKFB3	XP_036615245.1
PFKFB3	XP_036615247.1
PFKFB3	XP_036615242.1
PFKFB3	XP_036615243.1
RBM17	XP_036617434.1
RBM17	XP_036617429.1
RBM17	XP_036617433.1
RBM17	XP_036617428.1
RBM17	XP_036617435.1
RBM17	XP_036617431.1
RBM17	XP_036617430.1
ARNTL2	XP_036616270.1
ARNTL2	XP_036616269.1
STK38L	XP_036615808.1
STK38L	XP_036615807.1
MED21	XP_036616310.1
TM7SF3	XP_036616998.1
FGFR1OP2	XP_036614858.1
FGFR1OP2	XP_036614856.1
FGFR1OP2	XP_036614857.1
INTS13	XP_036614855.1
LOC118851794	XP_036617233.1
ITPR2	XP_036614774.1
SMC1A	XP_036614773.1
SSPN	XP_036616553.1
BHLHE41	XP_036617957.1
RASSF8	XP_036615666.1
LOC118851866	XP_036617335.1
LMNTD1	XP_036614338.1
KRAS	XP_036615111.1
KRAS	XP_036615112.1
ETFRF1	XP_036615114.1
CFAP94	XP_036615110.1
IRAG2	XP_036616554.1
BCAT1	XP_036616555.1
LOC118852406	XP_036618033.1
LOC118851639	XP_036617044.1
SOX5	XP_036617043.1
ELP5	XP_036617703.1
ETNK1	XP_036614390.1
C2CD5	XP_036615587.1
C2CD5	XP_036615589.1
C2CD5	XP_036615592.1
C2CD5	XP_036615599.1
C2CD5	XP_036615591.1
C2CD5	XP_036615598.1
C2CD5	XP_036615594.1
C2CD5	XP_036615597.1
C2CD5	XP_036615600.1
C2CD5	XP_036615593.1
C2CD5	XP_036615595.1
C2CD5	XP_036615590.1
C2CD5	XP_036615586.1
C2CD5	XP_036615588.1
C2CD5	XP_036615601.1
ST8SIA1	XP_036617464.1
CMAS	XP_036616208.1
ABCC9	XP_036614910.1
ABCC9	XP_036614909.1
ABCC9	XP_036614913.1
ABCC9	XP_036614912.1
LOC118852109	XP_036617660.1
KCNJ8	XP_036617292.1
KCNJ8	XP_036617290.1
KCNJ8	XP_036617293.1
LDHB	XP_036615085.1
LDHB	XP_036615086.1
GYS2	XP_036615517.1
SPX	XP_036616556.1
GOLT1B	XP_036617556.1
RECQL	XP_036614992.1
RECQL	XP_036614993.1
RECQL	XP_036614994.1
PYROXD1	XP_036614995.1
LOC118849863	XP_036614812.1
SLCO1A2	XP_036617758.1
LOC118849782	XP_036614644.1
LOC118850013	XP_036615082.1
LOC118851722	XP_036617128.1
LOC118851723	XP_036617129.1
LOC118850574	XP_036615966.1
LOC118850575	XP_036615967.1
PDE3A	XP_036615412.1
AEBP2	XP_036616182.1
AEBP2	XP_036616180.1
AEBP2	XP_036616181.1
PLEKHA5	XP_036614754.1
PLEKHA5	XP_036614753.1
PLEKHA5	XP_036614752.1
PLEKHA5	XP_036614748.1
PLEKHA5	XP_036614747.1
PLEKHA5	XP_036614746.1
PLEKHA5	XP_036614750.1
PLEKHA5	XP_036614749.1
PLEKHA5	XP_036614751.1
LOC118851766	XP_036617191.1
CAPZA3	XP_036614515.1
PLCZ1	XP_036616557.1
LOC118850389	XP_036615643.1
LOC118849825	XP_036614736.1
LOC118851126	XP_036616558.1
LOC118851127	XP_036616559.1
LOC118851128	XP_036616560.1
LOC118851129	XP_036616562.1
LOC118851132	XP_036616563.1
LOC118851916	XP_036617392.1
LOC118851777	XP_036617213.1
LMO3	XP_036614473.1
MGST1	XP_036614702.1
MGST1	XP_036614703.1
MGST1	XP_036614706.1
MGST1	XP_036614701.1
MGST1	XP_036614705.1
MGST1	XP_036614704.1
SLC15A5	XP_036616564.1
LOC118851832	XP_036617294.1
LOC118851832	XP_036617295.1
DERA	XP_036617875.1
LOC118851450	XP_036616803.1
LOC118851856	XP_036617323.1
EPS8	XP_036615928.1
EPS8	XP_036615925.1
EPS8	XP_036615926.1
EPS8	XP_036615927.1
PTPRO	XP_036615385.1
LOC118850237	XP_036615384.1
RERG	XP_036615910.1
LOC118851731	XP_036617137.1
PDE6H	XP_036617602.1
ARHGDIB	XP_036618006.1
LOC118849676	XP_036614514.1
LOC118851142	XP_036616566.1
C5H12orf60	XP_036617972.1
SMCO3	XP_036617973.1
WBP11	XP_036616759.1
WBP11	XP_036616756.1
WBP11	XP_036616754.1
WBP11	XP_036616755.1
WBP11	XP_036616757.1
WBP11	XP_036616760.1
NECAP1	XP_036617174.1
C3AR1	XP_036614513.1
FOXJ2	XP_036617009.1
LOC118851144	XP_036616567.1
SLC2A3	XP_036617352.1
NANOG	XP_036614799.1
LOC118849655	XP_036614485.1
M6PR	XP_036615417.1
PHC1	XP_036615415.1
LOC118849988	XP_036615031.1
RIMKLB	XP_036616320.1
MFAP5	XP_036617992.1
MFAP5	XP_036617993.1
AICDA	XP_036617229.1
APOBEC1	XP_036614548.1
GDF3	XP_036615087.1
KCNA6	XP_036614320.1
KCNA1	XP_036618024.1
KCNA5	XP_036616956.1
LOC118851602	XP_036617000.1
LOC118852177	XP_036617739.1
NTF3	XP_036616334.1
ANO2	XP_036614967.1
VWF	XP_036614965.1
CD9	XP_036615894.1
PLEKHG6	XP_036617849.1
PLEKHG6	XP_036617850.1
TNFRSF1A	XP_036617730.1
SCNN1A	XP_036616568.1
LTBR	XP_036617618.1
CD27	XP_036617532.1
VAMP1	XP_036617846.1
LOC118852231	XP_036617808.1
LOC118852229	XP_036617807.1
LOC118852233	XP_036617809.1
NCAPD2	XP_036617805.1
NCAPD2	XP_036617804.1
NCAPD2	XP_036617806.1
LOC118852234	XP_036617810.1
IFFO1	XP_036617817.1
IFFO1	XP_036617816.1
IFFO1	XP_036617813.1
IFFO1	XP_036617815.1
IFFO1	XP_036617814.1
IFFO1	XP_036617812.1
IFFO1	XP_036617811.1
NOP2	XP_036617955.1
CHD4	XP_036617538.1
CHD4	XP_036617539.1
CHD4	XP_036617535.1
CHD4	XP_036617537.1
CHD4	XP_036617534.1
LOC118849678	XP_036614516.1
LOC118849678	XP_036614517.1
LPAR5	XP_036614518.1
ING4	XP_036617206.1
ING4	XP_036617202.1
ING4	XP_036617208.1
ING4	XP_036617211.1
ING4	XP_036617205.1
ING4	XP_036617203.1
ING4	XP_036617207.1
ING4	XP_036617209.1
ING4	XP_036617210.1
ZNF384	XP_036616170.1
ZNF384	XP_036616168.1
ZNF384	XP_036616169.1
ZNF384	XP_036616167.1
LOC118850421	XP_036615701.1
COPS7A	XP_036615702.1
MLF2	XP_036617692.1
PTMS	XP_036617854.1
PTMS	XP_036617855.1
LAG3	XP_036617591.1
LAG3	XP_036617587.1
LAG3	XP_036617589.1
LAG3	XP_036617590.1
CD4	XP_036617102.1
GPR162	XP_036617088.1
P3H3	XP_036617087.1
GNB3	XP_036616183.1
CDCA3	XP_036616184.1
CDCA3	XP_036616185.1
USP5	XP_036615419.1
USP5	XP_036615420.1
TPI1	XP_036615421.1
SPSB2	XP_036617194.1
SPSB2	XP_036617192.1
LRRC23	XP_036617776.1
LRRC23	XP_036617775.1
LRRC23	XP_036617777.1
ENO2	XP_036614304.1
ENO2	XP_036614302.1
ATN1	XP_036617625.1
ATN1	XP_036617627.1
ATN1	XP_036617626.1
ATN1	XP_036617628.1
C5H12orf57	XP_036614607.1
PTPN6	XP_036617253.1
PTPN6	XP_036617254.1
PHB2	XP_036617144.1
EMG1	XP_036617145.1
LPCAT3	XP_036617143.1
C1S	XP_036617241.1
C1S	XP_036617242.1
C1R	XP_036615645.1
LOC118851445	XP_036616800.1
LOC118851445	XP_036616798.1
LOC118851445	XP_036616799.1
CLSTN3	XP_036617950.1
CLSTN3	XP_036617949.1
PEX5	XP_036615528.1
PEX5	XP_036615521.1
PEX5	XP_036615525.1
PEX5	XP_036615529.1
PEX5	XP_036615526.1
PEX5	XP_036615523.1
PEX5	XP_036615527.1
PEX5	XP_036615524.1
GUCY2C	XP_036616236.1
GUCY2C	XP_036616237.1
PLBD1	XP_036617994.1
PLBD1	XP_036617995.1
LOC118852159	XP_036617714.1
LOC118852159	XP_036617716.1
LOC118852159	XP_036617713.1
LOC118852159	XP_036617717.1
LOC118852159	XP_036617711.1
LOC118852159	XP_036617710.1
LOC118852159	XP_036617712.1
LOC118849827	XP_036614745.1
GRIN2B	XP_036616569.1
EMP1	XP_036614616.1
GSG1	XP_036617173.1
FAM234B	XP_036617377.1
HEBP1	XP_036617800.1
GPRC5A	XP_036617704.1
DDX47	XP_036617351.1
APOLD1	XP_036617686.1
CDKN1B	XP_036615374.1
CDKN1B	XP_036615373.1
GPR19	XP_036615370.1
GPR19	XP_036615371.1
CREBL2	XP_036616969.1
CREBL2	XP_036616968.1
DUSP16	XP_036614248.1
DUSP16	XP_036614250.1
DUSP16	XP_036614249.1
BORCS5	XP_036614252.1
BORCS5	XP_036614251.1
MANSC1	XP_036617440.1
LOC118852351	XP_036617965.1
LRP6	XP_036614724.1
ETV6	XP_036615485.1
YBX3	XP_036614439.1
LOC118851153	XP_036616571.1
STYK1	XP_036616572.1
KLRK1	XP_036616137.1
LOC118850675	XP_036616138.1
LOC118851796	XP_036617234.1
LOC118852323	XP_036617931.1
GABARAPL1	XP_036617115.1
TMEM52B	XP_036614448.1
LOC118849779	XP_036614642.1
LOC118851155	XP_036616573.1
LOC118849958	XP_036614968.1
LOC118851754	XP_036617176.1
LOC118851157	XP_036616574.1
LOC118851158	XP_036616575.1
LOC118851160	XP_036616576.1
NDUFA9	XP_036615559.1
AKAP3	XP_036615558.1
DYRK4	XP_036615842.1
RAD51AP1	XP_036615844.1
RAD51AP1	XP_036615843.1
C5H12orf4	XP_036617403.1
FGF6	XP_036618035.1
FGF23	XP_036617365.1
TIGAR	XP_036616764.1
CCND2	XP_036617042.1
LOC118851595	XP_036616991.1
PARP11	XP_036617967.1
PARP11	XP_036617966.1
LOC118851162	XP_036616577.1
LOC118850466	XP_036615776.1
LOC118851165	XP_036616579.1
CRACR2A	XP_036616580.1
LOC118851648	XP_036617055.1
PRMT8	XP_036616581.1
TSPAN11	XP_036617289.1
TSPAN9	XP_036614531.1
TSPAN9	XP_036614535.1
TSPAN9	XP_036614537.1
TSPAN9	XP_036614533.1
TSPAN9	XP_036614532.1
TSPAN9	XP_036614536.1
TEAD4	XP_036616054.1
TEAD4	XP_036616053.1
TEAD4	XP_036616055.1
TULP3	XP_036614334.1
TULP3	XP_036614335.1
RHNO1	XP_036614489.1
RHNO1	XP_036614488.1
FOXM1	XP_036614490.1
TEX52	XP_036616582.1
NRIP2	XP_036616279.1
ITFG2	XP_036616278.1
FKBP4	XP_036615536.1
LOC118851170	XP_036616584.1
LOC118851171	XP_036616585.1
LOC118849751	XP_036614610.1
LOC118849751	XP_036614611.1
DDX11	XP_036615210.1
DDX11	XP_036615213.1
DDX11	XP_036615211.1
DDX11	XP_036615214.1
DDX11	XP_036615212.1
WASHC1	XP_036615217.1
WASHC1	XP_036615216.1
WASHC1	XP_036615219.1
WASHC1	XP_036615215.1
IQSEC3	XP_036614246.1
IQSEC3	XP_036614247.1
SLC6A12	XP_036614849.1
SLC6A12	XP_036614846.1
SLC6A12	XP_036614848.1
SLC6A12	XP_036614850.1
LOC118850606	XP_036616042.1
LOC118850606	XP_036616041.1
KDM5A	XP_036614757.1
CCDC77	XP_036614424.1
CCDC77	XP_036614425.1
B4GALNT3	XP_036616104.1
B4GALNT3	XP_036616102.1
B4GALNT3	XP_036616103.1
NINJ2	XP_036618008.1
WNK1	XP_036614788.1
WNK1	XP_036614776.1
WNK1	XP_036614777.1
WNK1	XP_036614778.1
WNK1	XP_036614780.1
WNK1	XP_036614781.1
WNK1	XP_036614782.1
WNK1	XP_036614783.1
WNK1	XP_036614784.1
WNK1	XP_036614785.1
WNK1	XP_036614786.1
WNK1	XP_036614787.1
RAD52	XP_036614791.1
RAD52	XP_036614790.1
RAD52	XP_036614789.1
LOC118851173	XP_036616587.1
ERC1	XP_036617742.1
ERC1	XP_036617747.1
ERC1	XP_036617746.1
ERC1	XP_036617748.1
ERC1	XP_036617743.1
ERC1	XP_036617741.1
ERC1	XP_036617745.1
ERC1	XP_036617744.1
LOC118850081	XP_036615170.1
LOC118851559	XP_036616941.1
WNT5B	XP_036617622.1
FBXL14	XP_036617623.1
ADIPOR2	XP_036614571.1
ADIPOR2	XP_036614570.1
ADIPOR2	XP_036614569.1
CACNA2D4	XP_036616588.1
LRTM2	XP_036617010.1
DCP1B	XP_036614595.1
DCP1B	XP_036614592.1
DCP1B	XP_036614593.1
DCP1B	XP_036614594.1
CACNA1C	XP_036614591.1
CACNA1C	XP_036614588.1
CACNA1C	XP_036614589.1
CACNA1C	XP_036614590.1
IL17RA	XP_036616840.1
TMEM121B	XP_036617265.1
HDHD5	XP_036616292.1
HDHD5	XP_036616294.1
ADA2	XP_036614522.1
LOC118850372	XP_036615617.1
SLC25A18	XP_036615882.1
ATP6V1E1	XP_036615884.1
BCL2L13	XP_036615487.1
BCL2L13	XP_036615488.1
BID	XP_036615237.1
BID	XP_036615239.1
BID	XP_036615238.1
MICAL3	XP_036617120.1
PEX26	XP_036615768.1
PEX26	XP_036615769.1
TUBA8	XP_036617678.1
USP18	XP_036614342.1
USP18	XP_036614341.1
USP18	XP_036614344.1
USP18	XP_036614345.1
USP18	XP_036614347.1
USP18	XP_036614343.1
USP18	XP_036614348.1
LOC118850247	XP_036615401.1
LOC118850334	XP_036615545.1
LOC118850334	XP_036615546.1
LOC118851175	XP_036616589.1
LOC118850335	XP_036615548.1
LOC118851485	XP_036616844.1
LOC118850716	XP_036616209.1
LOC118851176	XP_036616590.1
LOC118851425	XP_036616767.1
LOC118851179	XP_036616591.1
LOC118851426	XP_036616768.1
LOC118851424	XP_036616766.1
LOC118851182	XP_036616593.1
LOC118850290	XP_036615477.1
LOC118850290	XP_036615478.1
LOC118850268	XP_036615427.1
LOC118850800	XP_036616350.1
UCN3	XP_036614552.1
NET1	XP_036617122.1
LOC118850478	XP_036615805.1
MMGT1	XP_036615400.1
ASB13	XP_036615397.1
ASB13	XP_036615399.1
TASOR2	XP_036616594.1
GDI2	XP_036614795.1
ANKRD16	XP_036617098.1
FBH1	XP_036615199.1
FBH1	XP_036615200.1
IL15RA	XP_036616815.1
IL2RA	XP_036616997.1
SLC38A4	XP_036617013.1
